X.chrom,start,stop,enhancer,Cerebellum,PrefrontalCortex
chr1,53662645,53664645,chr1_53663645_hg38,218.333333333333,13.3333333333333
chr1,53668601,53670980,chr1_53669790_hg38,142.333333333333,12.6666666666667
chr1,53677972,53680084,chr1_53679028_hg38,134.666666666667,17
chr1,53680379,53683431,chr1_53681905_hg38,256.333333333333,32
chr1,53684167,53688939,chr1_53686553_hg38,1070.66666666667,29
chr1,53689094,53691094,chr1_53690094_hg38,117.333333333333,13.6666666666667
chr1,53692840,53694840,chr1_53693840_hg38,124.666666666667,12.6666666666667
chr1,53696626,53699581,chr1_53698103_hg38,134.333333333333,18
chr1,53704644,53706644,chr1_53705644_hg38,133.333333333333,12.6666666666667
chr1,53731069,53736917,chr1_53733993_hg38,51.6666666666667,52.6666666666667
chr1,53737079,53740544,chr1_53738811_hg38,178,64
chr1,53765269,53768092,chr1_53766680_hg38,4,12.3333333333333
chr1,53836872,53839669,chr1_53838270_hg38,243,94.6666666666667
chr1,53882359,53885964,chr1_53884161_hg38,16.3333333333333,24
chr1,53888501,53891669,chr1_53890085_hg38,225.666666666667,134
chr1,53892033,53900944,chr1_53896488_hg38,59.3333333333333,140
chr1,5388674,5390674,chr1_5389674_hg38,13.6666666666667,17.6666666666667
chr1,53912661,53914661,chr1_53913661_hg38,9.33333333333333,56
chr1,53917840,53920168,chr1_53919004_hg38,14.6666666666667,17
chr1,53944061,53948040,chr1_53946050_hg38,431.666666666667,214.333333333333
chr1,53948928,53950928,chr1_53949928_hg38,38.3333333333333,53.6666666666667
chr1,53950988,53952988,chr1_53951988_hg38,27,31
chr1,53955932,53958254,chr1_53957093_hg38,11.3333333333333,39.3333333333333
chr1,53962514,53968662,chr1_53965588_hg38,35.6666666666667,96.3333333333333
chr1,53981408,53983674,chr1_53982541_hg38,18.6666666666667,55
chr1,54000985,54002985,chr1_54001985_hg38,9.66666666666667,12
chr1,54015180,54017917,chr1_54016548_hg38,14.3333333333333,10.6666666666667
chr1,54027700,54029715,chr1_54028707_hg38,21.3333333333333,53.6666666666667
chr1,5403183,5405183,chr1_5404183_hg38,12.3333333333333,10.3333333333333
chr1,54051711,54054884,chr1_54053297_hg38,404,228.333333333333
chr1,54069865,54071865,chr1_54070865_hg38,15,25.6666666666667
chr1,54076208,54082166,chr1_54079187_hg38,19.6666666666667,39
chr1,54092784,54097656,chr1_54095220_hg38,25.3333333333333,50
chr1,54103119,54105119,chr1_54104119_hg38,6.66666666666667,35.6666666666667
chr1,54110173,54114075,chr1_54112124_hg38,85,54.3333333333333
chr1,54115038,54117038,chr1_54116038_hg38,16.3333333333333,29
chr1,54117193,54127211,chr1_54122202_hg38,331.666666666667,234.666666666667
chr1,54136418,54139209,chr1_54137813_hg38,27.3333333333333,22.6666666666667
chr1,54152693,54154868,chr1_54153780_hg38,22.6666666666667,24.6666666666667
chr1,54162462,54164921,chr1_54163691_hg38,14.3333333333333,11
chr1,54170456,54175595,chr1_54173025_hg38,94.6666666666667,178.333333333333
chr1,54198772,54201682,chr1_54200227_hg38,415.333333333333,146
chr1,54203285,54205285,chr1_54204285_hg38,14.6666666666667,14
chr1,54218108,54225022,chr1_54221565_hg38,441.333333333333,262.333333333333
chr1,54226493,54230278,chr1_54228385_hg38,551.333333333333,137
chr1,54238671,54240671,chr1_54239671_hg38,167.666666666667,51.6666666666667
chr1,54243875,54246654,chr1_54245264_hg38,245.333333333333,60.3333333333333
chr1,54249258,54251370,chr1_54250314_hg38,70.3333333333333,44
chr1,54253061,54255061,chr1_54254061_hg38,182.666666666667,40
chr1,54260023,54262023,chr1_54261023_hg38,135.333333333333,50.3333333333333
chr1,54270518,54283618,chr1_54277068_hg38,1281.66666666667,675
chr1,54284937,54288860,chr1_54286898_hg38,195.666666666667,232
chr1,54289350,54292670,chr1_54291010_hg38,318.333333333333,217
chr1,54297035,54305818,chr1_54301426_hg38,756.333333333333,429
chr1,54308507,54310507,chr1_54309507_hg38,220.666666666667,75.3333333333333
chr1,54311747,54315337,chr1_54313542_hg38,340.666666666667,140.333333333333
chr1,54322266,54330665,chr1_54326465_hg38,753,587.666666666667
chr1,54331027,54333998,chr1_54332512_hg38,586,216.666666666667
chr1,54334092,54337418,chr1_54335755_hg38,306.333333333333,223.666666666667
chr1,54339435,54341761,chr1_54340598_hg38,73.3333333333333,113.333333333333
chr1,54341897,54344074,chr1_54342985_hg38,182,95.6666666666667
chr1,54346782,54349818,chr1_54348300_hg38,116.333333333333,55
chr1,54352185,54359971,chr1_54356078_hg38,1340.33333333333,367.333333333333
chr1,54364777,54366777,chr1_54365777_hg38,59.3333333333333,63
chr1,54370501,54373333,chr1_54371917_hg38,355,88.6666666666667
chr1,54373530,54381717,chr1_54377623_hg38,783.333333333333,191
chr1,54384069,54386257,chr1_54385163_hg38,49.3333333333333,39.3333333333333
chr1,54389536,54392657,chr1_54391096_hg38,296,72
chr1,54395687,54398474,chr1_54397080_hg38,99.6666666666667,73.3333333333333
chr1,54401831,54410354,chr1_54406092_hg38,871.333333333333,357
chr1,54412170,54414803,chr1_54413486_hg38,49.3333333333333,49
chr1,54423768,54426491,chr1_54425129_hg38,14.3333333333333,6.66666666666667
chr1,5440692,5450276,chr1_5445484_hg38,759.666666666667,72
chr1,54462857,54466576,chr1_54464716_hg38,64.6666666666667,73
chr1,54473324,54477631,chr1_54475477_hg38,698.333333333333,114.333333333333
chr1,54478651,54482589,chr1_54480620_hg38,353.666666666667,39
chr1,54483408,54490146,chr1_54486777_hg38,865,274.333333333333
chr1,54498611,54501075,chr1_54499843_hg38,350.666666666667,62.6666666666667
chr1,54540876,54552474,chr1_54546675_hg38,1398.66666666667,368.333333333333
chr1,54558005,54561265,chr1_54559635_hg38,116.666666666667,58
chr1,5455081,5457485,chr1_5456283_hg38,66.6666666666667,19.6666666666667
chr1,54563744,54566164,chr1_54564954_hg38,25.6666666666667,26.6666666666667
chr1,54566876,54573474,chr1_54570175_hg38,298.333333333333,148.333333333333
chr1,54573808,54576927,chr1_54575367_hg38,29.3333333333333,35
chr1,54576997,54587607,chr1_54582302_hg38,341.666666666667,257
chr1,54589181,54591323,chr1_54590252_hg38,11.6666666666667,12
chr1,54602908,54605062,chr1_54603985_hg38,23.6666666666667,15
chr1,54605348,54607348,chr1_54606348_hg38,15.3333333333333,13
chr1,54608832,54610832,chr1_54609832_hg38,26.6666666666667,40
chr1,54622600,54625154,chr1_54623877_hg38,17.3333333333333,24.6666666666667
chr1,54626544,54628544,chr1_54627544_hg38,33.3333333333333,17
chr1,54639933,54642734,chr1_54641333_hg38,9.66666666666667,15
chr1,54645102,54647126,chr1_54646114_hg38,6,13
chr1,54648407,54653477,chr1_54650942_hg38,34.3333333333333,75
chr1,54714374,54717172,chr1_54715773_hg38,340.666666666667,107.666666666667
chr1,54736237,54738237,chr1_54737237_hg38,19,36
chr1,54740663,54744750,chr1_54742706_hg38,93,70
chr1,54763164,54766087,chr1_54764625_hg38,168,68.6666666666667
chr1,54775537,54778725,chr1_54777131_hg38,17.3333333333333,17.6666666666667
chr1,5474420,5481142,chr1_5477781_hg38,395.666666666667,79.3333333333333
chr1,54780595,54782595,chr1_54781595_hg38,19,15.6666666666667
chr1,54792104,54806397,chr1_54799250_hg38,101.333333333333,191.666666666667
chr1,54806725,54808725,chr1_54807725_hg38,16.3333333333333,20.3333333333333
chr1,54809669,54811976,chr1_54810822_hg38,27.3333333333333,24.6666666666667
chr1,54814058,54816058,chr1_54815058_hg38,17,23
chr1,54849088,54852452,chr1_54850770_hg38,46.3333333333333,94
chr1,54853151,54858165,chr1_54855658_hg38,78,100
chr1,54860311,54863737,chr1_54862024_hg38,69.6666666666667,57.6666666666667
chr1,54864066,54870057,chr1_54867061_hg38,171.333333333333,92.3333333333333
chr1,54870808,54872895,chr1_54871851_hg38,40,72.6666666666667
chr1,54874102,54876199,chr1_54875150_hg38,38.3333333333333,22.3333333333333
chr1,54882655,54890903,chr1_54886779_hg38,608,287.666666666667
chr1,54892540,54894540,chr1_54893540_hg38,4.66666666666667,5.33333333333333
chr1,54918566,54924577,chr1_54921571_hg38,14.6666666666667,15.6666666666667
chr1,54925771,54929367,chr1_54927569_hg38,13.6666666666667,21
chr1,54944825,54946948,chr1_54945886_hg38,56.6666666666667,25.3333333333333
chr1,54949076,54951800,chr1_54950438_hg38,461.666666666667,91.6666666666667
chr1,54964945,54967028,chr1_54965986_hg38,23.6666666666667,15.3333333333333
chr1,54972622,54974792,chr1_54973707_hg38,24.6666666666667,28.6666666666667
chr1,54977348,54983293,chr1_54980320_hg38,643.666666666667,54.3333333333333
chr1,54986009,54991367,chr1_54988688_hg38,339.666666666667,49.3333333333333
chr1,54996105,54998243,chr1_54997174_hg38,194.333333333333,18
chr1,55013200,55016802,chr1_55015001_hg38,461.666666666667,12.6666666666667
chr1,55021360,55023469,chr1_55022414_hg38,134.666666666667,27.3333333333333
chr1,5496703,5508073,chr1_5502388_hg38,1447,163.333333333333
chr1,55032314,55034401,chr1_55033357_hg38,63.6666666666667,6.66666666666667
chr1,55035291,55042162,chr1_55038726_hg38,770.666666666667,29.6666666666667
chr1,55042689,55044957,chr1_55043823_hg38,211,13.6666666666667
chr1,55048251,55056184,chr1_55052217_hg38,659.666666666667,67.3333333333333
chr1,55060434,55072974,chr1_55066704_hg38,1163.33333333333,165.666666666667
chr1,55078195,55080246,chr1_55079220_hg38,100.666666666667,17.3333333333333
chr1,55127323,55130986,chr1_55129154_hg38,15,38.3333333333333
chr1,5512646,5514646,chr1_5513646_hg38,30.3333333333333,20
chr1,55140048,55144743,chr1_55142395_hg38,68.6666666666667,59.6666666666667
chr1,55150055,55155375,chr1_55152715_hg38,33,76.6666666666667
chr1,55195890,55197941,chr1_55196915_hg38,55.3333333333333,28
chr1,55210242,55218839,chr1_55214540_hg38,767,454.333333333333
chr1,55229465,55231465,chr1_55230465_hg38,16.6666666666667,9.66666666666667
chr1,55248242,55254511,chr1_55251376_hg38,735.333333333333,40.3333333333333
chr1,55255063,55259251,chr1_55257157_hg38,199.666666666667,18.3333333333333
chr1,55274091,55278467,chr1_55276279_hg38,148.666666666667,84.6666666666667
chr1,55284317,55286317,chr1_55285317_hg38,28,16.6666666666667
chr1,55300323,55302323,chr1_55301323_hg38,54.6666666666667,13
chr1,55307955,55312216,chr1_55310085_hg38,38.3333333333333,18.6666666666667
chr1,55315672,55320204,chr1_55317938_hg38,30,21.3333333333333
chr1,55322714,55324714,chr1_55323714_hg38,15.3333333333333,5.66666666666667
chr1,55327910,55330486,chr1_55329198_hg38,103.666666666667,18
chr1,55330829,55335440,chr1_55333134_hg38,140.666666666667,24
chr1,55347877,55355593,chr1_55351735_hg38,680.666666666667,61.3333333333333
chr1,55361917,55364227,chr1_55363072_hg38,6,16.6666666666667
chr1,55372781,55376572,chr1_55374676_hg38,86,178.333333333333
chr1,55379811,55381811,chr1_55380811_hg38,19.6666666666667,19
chr1,55422854,55424950,chr1_55423902_hg38,5.66666666666667,9.33333333333333
chr1,55425820,55430592,chr1_55428206_hg38,28.6666666666667,26
chr1,55442280,55445548,chr1_55443914_hg38,65.6666666666667,32
chr1,55479889,55481889,chr1_55480889_hg38,5,3.66666666666667
chr1,55502584,55508554,chr1_55505569_hg38,59.6666666666667,31
chr1,55517958,55526053,chr1_55522005_hg38,312,29
chr1,55535615,55537615,chr1_55536615_hg38,8.66666666666667,26
chr1,55538694,55540873,chr1_55539783_hg38,14.3333333333333,39
chr1,55557920,55560194,chr1_55559057_hg38,89,33.3333333333333
chr1,55575198,55577245,chr1_55576221_hg38,41.3333333333333,36.6666666666667
chr1,55579608,55583083,chr1_55581345_hg38,15,39.3333333333333
chr1,55588750,55591334,chr1_55590042_hg38,8.33333333333333,15
chr1,55640007,55642403,chr1_55641205_hg38,14,49
chr1,55668786,55671726,chr1_55670256_hg38,10,40.6666666666667
chr1,55695516,55697778,chr1_55696647_hg38,7,16.3333333333333
chr1,55702929,55704929,chr1_55703929_hg38,5,12.3333333333333
chr1,55717209,55721482,chr1_55719345_hg38,30.6666666666667,27
chr1,55722874,55724874,chr1_55723874_hg38,4.33333333333333,3.66666666666667
chr1,55739943,55741943,chr1_55740943_hg38,2.33333333333333,20.3333333333333
chr1,55773850,55775850,chr1_55774850_hg38,44,4
chr1,55812007,55817498,chr1_55814752_hg38,15.3333333333333,19
chr1,55825843,55828967,chr1_55827405_hg38,15,13
chr1,55833157,55840008,chr1_55836582_hg38,19.6666666666667,33
chr1,55927657,55929657,chr1_55928657_hg38,5.33333333333333,5
chr1,55937461,55939821,chr1_55938641_hg38,219.666666666667,14.3333333333333
chr1,5593288,5595288,chr1_5594288_hg38,7.66666666666667,30.6666666666667
chr1,5597546,5599757,chr1_5598651_hg38,14.3333333333333,27.3333333333333
chr1,56059693,56061806,chr1_56060749_hg38,7.66666666666667,8.66666666666667
chr1,56072049,56075637,chr1_56073843_hg38,126.666666666667,31.3333333333333
chr1,56076064,56078064,chr1_56077064_hg38,20.6666666666667,9
chr1,56079063,56081063,chr1_56080063_hg38,12.6666666666667,7.66666666666667
chr1,56094838,56096838,chr1_56095838_hg38,31,7.33333333333333
chr1,56141211,56143211,chr1_56142211_hg38,4.33333333333333,5.33333333333333
chr1,56145678,56147678,chr1_56146678_hg38,4.66666666666667,4.66666666666667
chr1,56179872,56181890,chr1_56180881_hg38,2.66666666666667,10.6666666666667
chr1,56188769,56191419,chr1_56190094_hg38,8.66666666666667,27.6666666666667
chr1,56196322,56198322,chr1_56197322_hg38,3.66666666666667,6
chr1,56254229,56256864,chr1_56255546_hg38,9.66666666666667,15.3333333333333
chr1,56284743,56286743,chr1_56285743_hg38,6.33333333333333,13.3333333333333
chr1,56290338,56292993,chr1_56291665_hg38,12,11.3333333333333
chr1,56302030,56305792,chr1_56303911_hg38,10.3333333333333,27.6666666666667
chr1,5631779,5633779,chr1_5632779_hg38,7.66666666666667,14.3333333333333
chr1,56329514,56334922,chr1_56332218_hg38,14.6666666666667,18.3333333333333
chr1,56352010,56354010,chr1_56353010_hg38,3,7.66666666666667
chr1,56354060,56359379,chr1_56356719_hg38,14.6666666666667,23.6666666666667
chr1,56373359,56377839,chr1_56375599_hg38,30.6666666666667,46.6666666666667
chr1,56408568,56412917,chr1_56410742_hg38,23.6666666666667,46.3333333333333
chr1,56413030,56419623,chr1_56416326_hg38,25,75.3333333333333
chr1,56423562,56426750,chr1_56425156_hg38,18,48.3333333333333
chr1,56431189,56440697,chr1_56435943_hg38,75,445.333333333333
chr1,56444685,56454684,chr1_56449684_hg38,67.6666666666667,143.666666666667
chr1,56455761,56458440,chr1_56457100_hg38,8,16
chr1,56460106,56462761,chr1_56461433_hg38,24.3333333333333,30.3333333333333
chr1,56469521,56471560,chr1_56470540_hg38,7.66666666666667,18.6666666666667
chr1,56472294,56475221,chr1_56473757_hg38,17,52.6666666666667
chr1,56476523,56479643,chr1_56478083_hg38,49.6666666666667,116.333333333333
chr1,56491164,56493164,chr1_56492164_hg38,12.6666666666667,37
chr1,56495856,56497875,chr1_56496865_hg38,7.66666666666667,34
chr1,56504399,56519165,chr1_56511782_hg38,90,289
chr1,56524991,56527791,chr1_56526391_hg38,13.3333333333333,77.3333333333333
chr1,56536835,56538835,chr1_56537835_hg38,13.3333333333333,41.6666666666667
chr1,56544396,56548893,chr1_56546644_hg38,26,99.6666666666667
chr1,56548943,56552457,chr1_56550700_hg38,20,133
chr1,56552688,56554688,chr1_56553688_hg38,9.33333333333333,70.6666666666667
chr1,56561324,56567983,chr1_56564653_hg38,36.3333333333333,167
chr1,56568534,56580510,chr1_56574522_hg38,184,425.333333333333
chr1,5659152,5661152,chr1_5660152_hg38,11,14.3333333333333
chr1,56643610,56647068,chr1_56645339_hg38,387.666666666667,168.333333333333
chr1,56652998,56656676,chr1_56654837_hg38,4.66666666666667,9
chr1,56675389,56678261,chr1_56676825_hg38,13.6666666666667,18.6666666666667
chr1,5666854,5668854,chr1_5667854_hg38,10.3333333333333,31.3333333333333
chr1,56683705,56685705,chr1_56684705_hg38,3,30.6666666666667
chr1,56687814,56689814,chr1_56688814_hg38,7.33333333333333,17
chr1,56757835,56759862,chr1_56758848_hg38,13.3333333333333,7.33333333333333
chr1,56772440,56778695,chr1_56775567_hg38,16.6666666666667,10.6666666666667
chr1,56785041,56790098,chr1_56787569_hg38,69.3333333333333,25.6666666666667
chr1,56796247,56801830,chr1_56799038_hg38,114.333333333333,66.6666666666667
chr1,56806004,56808004,chr1_56807004_hg38,17.6666666666667,22.3333333333333
chr1,56810506,56812506,chr1_56811506_hg38,8.33333333333333,3.66666666666667
chr1,56813163,56815163,chr1_56814163_hg38,18,6.66666666666667
chr1,56816151,56822312,chr1_56819231_hg38,629.333333333333,39.3333333333333
chr1,56825090,56837036,chr1_56831063_hg38,346.333333333333,73.3333333333333
chr1,56853195,56858827,chr1_56856011_hg38,10.3333333333333,5.66666666666667
chr1,5687580,5689931,chr1_5688755_hg38,8.66666666666667,20.6666666666667
chr1,56895753,56900705,chr1_56898229_hg38,28,18
chr1,56902695,56914458,chr1_56908576_hg38,74.3333333333333,28.3333333333333
chr1,56914510,56922636,chr1_56918573_hg38,220.666666666667,24.6666666666667
chr1,56930390,56938288,chr1_56934339_hg38,569.666666666667,20.3333333333333
chr1,56938315,56942000,chr1_56940157_hg38,202.333333333333,10.6666666666667
chr1,56961815,56969197,chr1_56965506_hg38,47.6666666666667,19.6666666666667
chr1,56994439,56996439,chr1_56995439_hg38,13,7.33333333333333
chr1,57002098,57005249,chr1_57003673_hg38,21,21.6666666666667
chr1,57014121,57016121,chr1_57015121_hg38,26,12
chr1,57018059,57020286,chr1_57019172_hg38,80,25
chr1,57023809,57027348,chr1_57025578_hg38,122.666666666667,100.666666666667
chr1,57032402,57035213,chr1_57033807_hg38,20.3333333333333,16.3333333333333
chr1,57040151,57042151,chr1_57041151_hg38,33.3333333333333,15.6666666666667
chr1,57058196,57062417,chr1_57060306_hg38,55.3333333333333,32.6666666666667
chr1,57081781,57084234,chr1_57083007_hg38,23,16
chr1,57084765,57088271,chr1_57086518_hg38,214.333333333333,38.3333333333333
chr1,57089012,57091012,chr1_57090012_hg38,49.3333333333333,13
chr1,57114103,57116174,chr1_57115138_hg38,28.6666666666667,15
chr1,57130686,57133347,chr1_57132016_hg38,19,19.3333333333333
chr1,57137997,57140297,chr1_57139147_hg38,19.3333333333333,14.6666666666667
chr1,57162257,57165805,chr1_57164031_hg38,137,50
chr1,57169888,57172095,chr1_57170991_hg38,61.3333333333333,13.6666666666667
chr1,57211926,57213926,chr1_57212926_hg38,42.3333333333333,6
chr1,57222700,57224700,chr1_57223700_hg38,65.3333333333333,12.3333333333333
chr1,57228992,57239096,chr1_57234044_hg38,151,41.3333333333333
chr1,57252081,57254258,chr1_57253169_hg38,118.333333333333,17.6666666666667
chr1,57258222,57260222,chr1_57259222_hg38,55.6666666666667,41.6666666666667
chr1,57268232,57274194,chr1_57271213_hg38,202.666666666667,86.3333333333333
chr1,57276472,57283405,chr1_57279938_hg38,92.3333333333333,41.3333333333333
chr1,57284802,57286802,chr1_57285802_hg38,21,3.33333333333333
chr1,57301576,57304388,chr1_57302982_hg38,202.666666666667,29.6666666666667
chr1,57304485,57306485,chr1_57305485_hg38,120,18.3333333333333
chr1,57306550,57308628,chr1_57307589_hg38,128,18.3333333333333
chr1,57308880,57323752,chr1_57316316_hg38,1584,240.333333333333
chr1,57324003,57329292,chr1_57326647_hg38,413.333333333333,47
chr1,57339542,57341542,chr1_57340542_hg38,73.3333333333333,8.33333333333333
chr1,57341752,57345751,chr1_57343751_hg38,301,25
chr1,57347802,57350040,chr1_57348921_hg38,28.3333333333333,11.6666666666667
chr1,57366970,57368970,chr1_57367970_hg38,80.6666666666667,15
chr1,57402228,57404228,chr1_57403228_hg38,46.6666666666667,8.66666666666667
chr1,57407727,57409727,chr1_57408727_hg38,69.6666666666667,20.3333333333333
chr1,57410598,57412609,chr1_57411603_hg38,64.3333333333333,10
chr1,57420503,57425865,chr1_57423184_hg38,776.666666666667,109.666666666667
chr1,57430954,57432954,chr1_57431954_hg38,44.6666666666667,7.33333333333333
chr1,5744050,5748231,chr1_5746140_hg38,55,122
chr1,5751248,5753248,chr1_5752248_hg38,10.6666666666667,40.6666666666667
chr1,5755448,5759578,chr1_5757513_hg38,27,132.666666666667
chr1,57577077,57579138,chr1_57578107_hg38,36.3333333333333,7
chr1,57619833,57624478,chr1_57622155_hg38,164.333333333333,77.3333333333333
chr1,5770030,5772418,chr1_5771224_hg38,29.3333333333333,57.6666666666667
chr1,57760790,57762984,chr1_57761887_hg38,57,5.33333333333333
chr1,57859670,57861970,chr1_57860820_hg38,108.666666666667,42
chr1,57907453,57909584,chr1_57908518_hg38,64,14.6666666666667
chr1,57958613,57961834,chr1_57960223_hg38,129.666666666667,31
chr1,58029668,58031668,chr1_58030668_hg38,4.66666666666667,4.33333333333333
chr1,58031856,58034205,chr1_58033030_hg38,10.3333333333333,10.6666666666667
chr1,58151479,58153479,chr1_58152479_hg38,4.66666666666667,8
chr1,58182124,58184825,chr1_58183474_hg38,2.66666666666667,3
chr1,58200800,58202800,chr1_58201800_hg38,5.66666666666667,4.33333333333333
chr1,58239175,58241175,chr1_58240175_hg38,5,21.6666666666667
chr1,58247102,58251411,chr1_58249256_hg38,49.3333333333333,139
chr1,58282000,58285391,chr1_58283695_hg38,8,26.3333333333333
chr1,58325550,58327550,chr1_58326550_hg38,7.33333333333333,32.6666666666667
chr1,58390251,58393599,chr1_58391925_hg38,13.3333333333333,22.3333333333333
chr1,58394286,58396750,chr1_58395518_hg38,6.33333333333333,13.6666666666667
chr1,58401224,58403224,chr1_58402224_hg38,21.3333333333333,9
chr1,58431808,58433945,chr1_58432876_hg38,11,34.6666666666667
chr1,58437641,58439641,chr1_58438641_hg38,9,13
chr1,58440797,58442797,chr1_58441797_hg38,29.3333333333333,10.6666666666667
chr1,58445293,58448857,chr1_58447075_hg38,13.3333333333333,9.33333333333333
chr1,58450427,58452584,chr1_58451505_hg38,7,4.66666666666667
chr1,58456529,58458561,chr1_58457545_hg38,12,4.66666666666667
chr1,58467780,58469780,chr1_58468780_hg38,8.33333333333333,11.6666666666667
chr1,58515419,58517419,chr1_58516419_hg38,9,21
chr1,58544460,58548064,chr1_58546262_hg38,285.333333333333,212.333333333333
chr1,58571528,58579105,chr1_58575316_hg38,38.3333333333333,90.6666666666667
chr1,58579143,58581386,chr1_58580264_hg38,5,54.6666666666667
chr1,58583296,58586408,chr1_58584852_hg38,6.66666666666667,40.6666666666667
chr1,58591046,58593359,chr1_58592202_hg38,7.33333333333333,14
chr1,58617555,58621084,chr1_58619319_hg38,13,33.3333333333333
chr1,58686725,58688783,chr1_58687754_hg38,10.6666666666667,18.6666666666667
chr1,58694449,58696449,chr1_58695449_hg38,9.33333333333333,30
chr1,58698670,58701742,chr1_58700206_hg38,276,112.333333333333
chr1,58709467,58711467,chr1_58710467_hg38,48,30
chr1,58716864,58720676,chr1_58718770_hg38,9.66666666666667,78.3333333333333
chr1,58726610,58728610,chr1_58727610_hg38,6,14
chr1,58752076,58756680,chr1_58754378_hg38,96,77.6666666666667
chr1,58772273,58774394,chr1_58773333_hg38,12,53.3333333333333
chr1,58779413,58788100,chr1_58783756_hg38,1233.33333333333,620.333333333333
chr1,58804738,58807561,chr1_58806149_hg38,24,14
chr1,58812840,58817806,chr1_58815323_hg38,519.666666666667,223.333333333333
chr1,58823787,58825803,chr1_58824795_hg38,17.3333333333333,18.6666666666667
chr1,58836697,58839230,chr1_58837963_hg38,64.6666666666667,16.3333333333333
chr1,58847958,58850436,chr1_58849197_hg38,218.666666666667,53
chr1,58857173,58859878,chr1_58858525_hg38,14.6666666666667,54.6666666666667
chr1,58869618,58871618,chr1_58870618_hg38,41.3333333333333,23.6666666666667
chr1,58872438,58876231,chr1_58874334_hg38,37.6666666666667,124
chr1,58880281,58888876,chr1_58884578_hg38,99,295.333333333333
chr1,5887002,5890800,chr1_5888901_hg38,59.3333333333333,78.3333333333333
chr1,58892434,58897976,chr1_58895205_hg38,116.666666666667,147
chr1,58898068,58901564,chr1_58899816_hg38,147.666666666667,87.6666666666667
chr1,58902203,58905437,chr1_58903820_hg38,403,186.333333333333
chr1,58918660,58920660,chr1_58919660_hg38,12.6666666666667,48.6666666666667
chr1,58921697,58923986,chr1_58922841_hg38,23.3333333333333,33
chr1,58928820,58930820,chr1_58929820_hg38,14.3333333333333,11.3333333333333
chr1,58931149,58934410,chr1_58932779_hg38,17.6666666666667,19.3333333333333
chr1,58940601,58943776,chr1_58942188_hg38,13.6666666666667,34
chr1,58963764,58973504,chr1_58968634_hg38,67.6666666666667,68.6666666666667
chr1,58975069,58977069,chr1_58976069_hg38,6.33333333333333,8
chr1,58981411,58984176,chr1_58982793_hg38,13.3333333333333,21.6666666666667
chr1,59004493,59006570,chr1_59005531_hg38,8,10
chr1,59007364,59009364,chr1_59008364_hg38,9.33333333333333,19.3333333333333
chr1,59012449,59014684,chr1_59013566_hg38,19,51.3333333333333
chr1,59017795,59021675,chr1_59019735_hg38,20.3333333333333,46.3333333333333
chr1,59025448,59027448,chr1_59026448_hg38,6.66666666666667,9
chr1,59042588,59048122,chr1_59045355_hg38,28.6666666666667,40.3333333333333
chr1,59051911,59054082,chr1_59052996_hg38,6.66666666666667,5.66666666666667
chr1,5904599,5906599,chr1_5905599_hg38,46.6666666666667,22.6666666666667
chr1,59055654,59059859,chr1_59057756_hg38,29,36.6666666666667
chr1,59060733,59064722,chr1_59062727_hg38,24.6666666666667,36
chr1,59070424,59073614,chr1_59072019_hg38,14.3333333333333,26
chr1,59083253,59085470,chr1_59084361_hg38,10,22.6666666666667
chr1,5907013,5911004,chr1_5909008_hg38,362.333333333333,75
chr1,59095545,59097545,chr1_59096545_hg38,9.66666666666667,18.6666666666667
chr1,59105249,59110200,chr1_59107724_hg38,350,52.6666666666667
chr1,59136018,59144900,chr1_59140459_hg38,47.6666666666667,167
chr1,59145894,59148458,chr1_59147176_hg38,79.3333333333333,75.6666666666667
chr1,59150282,59152712,chr1_59151497_hg38,16.6666666666667,85.3333333333333
chr1,5914087,5916763,chr1_5915425_hg38,75,103
chr1,59154304,59158220,chr1_59156262_hg38,27.3333333333333,71
chr1,59177877,59182435,chr1_59180156_hg38,28.3333333333333,39
chr1,59202642,59205474,chr1_59204058_hg38,8.66666666666667,16.3333333333333
chr1,59213281,59216457,chr1_59214869_hg38,14,20.6666666666667
chr1,59217328,59220151,chr1_59218739_hg38,6.33333333333333,9
chr1,5921025,5923025,chr1_5922025_hg38,16.3333333333333,14
chr1,59265804,59267804,chr1_59266804_hg38,7,13.3333333333333
chr1,59291307,59294711,chr1_59293009_hg38,47,38.3333333333333
chr1,59294830,59300093,chr1_59297461_hg38,672,268
chr1,59307943,59313943,chr1_59310943_hg38,333.666666666667,28.6666666666667
chr1,59314813,59319643,chr1_59317228_hg38,104.666666666667,62.6666666666667
chr1,59353690,59356804,chr1_59355247_hg38,117.666666666667,21.3333333333333
chr1,59365890,59369434,chr1_59367662_hg38,23,27
chr1,59374688,59376880,chr1_59375784_hg38,19,11
chr1,59390103,59398768,chr1_59394435_hg38,860.333333333333,159
chr1,5938671,5940671,chr1_5939671_hg38,10,48
chr1,59406237,59410005,chr1_59408121_hg38,56,23.3333333333333
chr1,59411862,59415780,chr1_59413821_hg38,150,26.6666666666667
chr1,59421218,59430804,chr1_59426011_hg38,356,94
chr1,59431126,59438339,chr1_59434732_hg38,218,77.6666666666667
chr1,59444454,59447788,chr1_59446121_hg38,70.3333333333333,64.6666666666667
chr1,59475786,59484762,chr1_59480274_hg38,50.3333333333333,76
chr1,59496667,59502027,chr1_59499347_hg38,195.666666666667,46.3333333333333
